IdDominio,Texto,IdLengua,Texto,IdRasgo,Texto,IdValorRasgo,Texto
3,Estructura Argumental ,48,Tiriyo,6,Codificación de S en el sustantivo ,2,Sin marca
3,Estructura Argumental ,48,Tiriyo,1,Codificación de A en el sustantivo ,2,Sin marca
3,Estructura Argumental ,48,Tiriyo,2,Doble marcación de argumentos ,2,Ausencia
3,Estructura Argumental ,48,Tiriyo,14,Codificación de P en el sustantivo ,2,Sin marca
3,Estructura Argumental ,48,Tiriyo,15,Marcación de T en el sustantivo ,2,Sin marca
3,Estructura Argumental ,48,Tiriyo,16,Marcación de R en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,49,kalapalo,3,Alineamiento intransitivo transitivo,8,spllt
3,Estructura Argumental ,49,kalapalo,4,Alineamiento transitivo ditransitivo,1,indirectivo o de objeto indirecto (T=P≠
3,Estructura Argumental ,49,kalapalo,5,fusión de argumentos,2,no fusión
3,Estructura Argumental ,49,kalapalo,7,Codificación de S,2,Prefijo verbal
3,Estructura Argumental ,49,kalapalo,8,Codificación de A,3,sin marca
3,Estructura Argumental ,49,kalapalo,9,Codificación de P ,2,prefijo verbal
3,Estructura Argumental ,49,kalapalo,10,Codificación de T,1,sin marca
3,Estructura Argumental ,49,kalapalo,11,Codificación de R,2,prefijo verbal
3,Estructura Argumental ,49,kalapalo,12,alineamiento intransitivo-transitivo (flaggi),3,ergativo-absolutivo
3,Estructura Argumental ,49,kalapalo,13,alineamiento transitivo-ditransitivo (flaggi),2,indirectivo
3,Estructura Argumental ,49,kalapalo,6,Codificación de S en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,49,kalapalo,1,Codificación de A en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,49,kalapalo,2,Doble marcación de argumentos ,2,Ausencia
3,Estructura Argumental ,49,kalapalo,14,Codificación de P en el sustantivo ,1,Marca de caso
3,Estructura Argumental ,49,kalapalo,15,Marcación de T en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,49,kalapalo,16,Marcación de R en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,50,Karaja,3,Alineamiento intransitivo transitivo,1,nominativo acusativo (A=S≠P)
3,Estructura Argumental ,50,Karaja,4,Alineamiento transitivo ditransitivo,1,indirectivo o de objeto indirecto (T=P≠
3,Estructura Argumental ,50,Karaja,5,fusión de argumentos,2,no fusión
3,Estructura Argumental ,50,Karaja,7,Codificación de S,2,Prefijo verbal
3,Estructura Argumental ,50,Karaja,8,Codificación de A,2,Prefijo verbal
3,Estructura Argumental ,50,Karaja,9,Codificación de P ,2,prefijo verbal
3,Estructura Argumental ,50,Karaja,10,Codificación de T,3,prefijo
3,Estructura Argumental ,50,Karaja,11,Codificación de R,5,sin marca
3,Estructura Argumental ,50,Karaja,12,alineamiento intransitivo-transitivo (flaggi),1,neutro
3,Estructura Argumental ,50,Karaja,13,alineamiento transitivo-ditransitivo (flaggi),2,indirectivo
3,Estructura Argumental ,50,Karaja,6,Codificación de S en el sustantivo ,2,Sin marca
3,Estructura Argumental ,50,Karaja,1,Codificación de A en el sustantivo ,2,Sin marca
3,Estructura Argumental ,50,Karaja,2,Doble marcación de argumentos ,2,Ausencia
3,Estructura Argumental ,50,Karaja,14,Codificación de P en el sustantivo ,2,Sin marca
3,Estructura Argumental ,50,Karaja,15,Marcación de T en el sustantivo ,2,Sin marca
3,Estructura Argumental ,50,Karaja,16,Marcación de R en el sustantivo ,5,encl?tico
3,Estructura Argumental ,52,Kashibo-Kakataibo,3,Alineamiento intransitivo transitivo,1,nominativo acusativo (A=S≠P)
3,Estructura Argumental ,52,Kashibo-Kakataibo,4,Alineamiento transitivo ditransitivo,3,Alineamiento neutral (T=P=R)
3,Estructura Argumental ,52,Kashibo-Kakataibo,5,fusión de argumentos,2,no fusión
3,Estructura Argumental ,52,Kashibo-Kakataibo,7,Codificación de S,1,Sufijo verbal
3,Estructura Argumental ,52,Kashibo-Kakataibo,8,Codificación de A,1,Sufijo verbal
3,Estructura Argumental ,52,Kashibo-Kakataibo,9,Codificación de P ,4,sin marca
3,Estructura Argumental ,52,Kashibo-Kakataibo,10,Codificación de T,1,sin marca
3,Estructura Argumental ,52,Kashibo-Kakataibo,11,Codificación de R,5,sin marca
3,Estructura Argumental ,52,Kashibo-Kakataibo,12,alineamiento intransitivo-transitivo (flaggi),3,ergativo-absolutivo
3,Estructura Argumental ,52,Kashibo-Kakataibo,13,alineamiento transitivo-ditransitivo (flaggi),1,neutro
3,Estructura Argumental ,52,Kashibo-Kakataibo,6,Codificación de S en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,52,Kashibo-Kakataibo,1,Codificación de A en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,52,Kashibo-Kakataibo,2,Doble marcación de argumentos ,1,Presencia
3,Estructura Argumental ,52,Kashibo-Kakataibo,14,Codificación de P en el sustantivo ,1,Marca de caso
3,Estructura Argumental ,52,Kashibo-Kakataibo,15,Marcación de T en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,52,Kashibo-Kakataibo,16,Marcación de R en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,53,Matses,3,Alineamiento intransitivo transitivo,1,nominativo acusativo (A=S≠P)
3,Estructura Argumental ,53,Matses,4,Alineamiento transitivo ditransitivo,2,secundativo o de objeto secundario (T≠P)
3,Estructura Argumental ,53,Matses,5,fusión de argumentos,2,no fusión
3,Estructura Argumental ,53,Matses,7,Codificación de S,1,Sufijo verbal
3,Estructura Argumental ,53,Matses,8,Codificación de A,1,Sufijo verbal
3,Estructura Argumental ,53,Matses,9,Codificación de P ,4,sin marca
3,Estructura Argumental ,53,Matses,10,Codificación de T,1,sin marca
3,Estructura Argumental ,53,Matses,11,Codificación de R,7,enclitico
3,Estructura Argumental ,53,Matses,12,alineamiento intransitivo-transitivo (flaggi),3,ergativo-absolutivo
3,Estructura Argumental ,53,Matses,13,alineamiento transitivo-ditransitivo (flaggi),1,neutro
3,Estructura Argumental ,53,Matses,6,Codificación de S en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,53,Matses,1,Codificación de A en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,53,Matses,2,Doble marcación de argumentos ,1,Presencia
3,Estructura Argumental ,53,Matses,14,Codificación de P en el sustantivo ,1,Marca de caso
3,Estructura Argumental ,53,Matses,15,Marcación de T en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,53,Matses,16,Marcación de R en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,54,Shiwilu,3,Alineamiento intransitivo transitivo,1,nominativo acusativo (A=S≠P)
3,Estructura Argumental ,54,Shiwilu,4,Alineamiento transitivo ditransitivo,2,secundativo o de objeto secundario (T≠P)
3,Estructura Argumental ,54,Shiwilu,5,fusión de argumentos,1,fusión
3,Estructura Argumental ,54,Shiwilu,7,Codificación de S,1,Sufijo verbal
3,Estructura Argumental ,54,Shiwilu,8,Codificación de A,1,Sufijo verbal
3,Estructura Argumental ,54,Shiwilu,9,Codificación de P ,1,Sufijo verbal
3,Estructura Argumental ,54,Shiwilu,10,Codificación de T,1,sin marca
3,Estructura Argumental ,54,Shiwilu,11,Codificación de R,1,sufijo verbal
3,Estructura Argumental ,54,Shiwilu,12,alineamiento intransitivo-transitivo (flaggi),1,neutro
3,Estructura Argumental ,54,Shiwilu,13,alineamiento transitivo-ditransitivo (flaggi),1,neutro
3,Estructura Argumental ,54,Shiwilu,6,Codificación de S en el sustantivo ,2,Sin marca
3,Estructura Argumental ,54,Shiwilu,1,Codificación de A en el sustantivo ,2,Sin marca
3,Estructura Argumental ,54,Shiwilu,2,Doble marcación de argumentos ,2,Ausencia
3,Estructura Argumental ,54,Shiwilu,14,Codificación de P en el sustantivo ,2,Sin marca
3,Estructura Argumental ,54,Shiwilu,15,Marcación de T en el sustantivo ,2,Sin marca
3,Estructura Argumental ,54,Shiwilu,16,Marcación de R en el sustantivo ,2,Sin marca
3,Estructura Argumental ,55,Cavineña,3,Alineamiento intransitivo transitivo,7,no aplica
3,Estructura Argumental ,55,Cavineña,4,Alineamiento transitivo ditransitivo,6,no aplica
3,Estructura Argumental ,55,Cavineña,5,fusión de argumentos,2,no fusión
3,Estructura Argumental ,55,Cavineña,7,Codificación de S,3,sin marca
3,Estructura Argumental ,55,Cavineña,8,Codificación de A,3,sin marca
3,Estructura Argumental ,55,Cavineña,9,Codificación de P ,4,sin marca
3,Estructura Argumental ,55,Cavineña,10,Codificación de T,1,sin marca
3,Estructura Argumental ,55,Cavineña,11,Codificación de R,5,sin marca
3,Estructura Argumental ,55,Cavineña,12,alineamiento intransitivo-transitivo (flaggi),3,ergativo-absolutivo
3,Estructura Argumental ,55,Cavineña,13,alineamiento transitivo-ditransitivo (flaggi),1,neutro
3,Estructura Argumental ,55,Cavineña,6,Codificación de S en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,55,Cavineña,1,Codificación de A en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,55,Cavineña,2,Doble marcación de argumentos ,2,Ausencia
3,Estructura Argumental ,55,Cavineña,14,Codificación de P en el sustantivo ,1,Marca de caso
3,Estructura Argumental ,55,Cavineña,15,Marcación de T en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,55,Cavineña,16,Marcación de R en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,56,Sanuma,3,Alineamiento intransitivo transitivo,3,Alineamiento neutro (A=S=P)
3,Estructura Argumental ,56,Sanuma,4,Alineamiento transitivo ditransitivo,3,Alineamiento neutral (T=P=R)
3,Estructura Argumental ,56,Sanuma,5,fusión de argumentos,2,no fusión
3,Estructura Argumental ,56,Sanuma,7,Codificación de S,3,sin marca
3,Estructura Argumental ,56,Sanuma,8,Codificación de A,3,sin marca
3,Estructura Argumental ,56,Sanuma,9,Codificación de P ,4,sin marca
3,Estructura Argumental ,56,Sanuma,10,Codificación de T,1,sin marca
3,Estructura Argumental ,56,Sanuma,11,Codificación de R,5,sin marca
3,Estructura Argumental ,56,Sanuma,12,alineamiento intransitivo-transitivo (flaggi),3,ergativo-absolutivo
3,Estructura Argumental ,56,Sanuma,13,alineamiento transitivo-ditransitivo (flaggi),1,neutro
3,Estructura Argumental ,56,Sanuma,6,Codificación de S en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,56,Sanuma,1,Codificación de A en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,56,Sanuma,2,Doble marcación de argumentos ,2,Ausencia
3,Estructura Argumental ,56,Sanuma,14,Codificación de P en el sustantivo ,1,Marca de caso
3,Estructura Argumental ,56,Sanuma,15,Marcación de T en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,56,Sanuma,16,Marcación de R en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,57,Hup,3,Alineamiento intransitivo transitivo,3,Alineamiento neutro (A=S=P)
3,Estructura Argumental ,57,Hup,4,Alineamiento transitivo ditransitivo,3,Alineamiento neutral (T=P=R)
3,Estructura Argumental ,57,Hup,5,fusión de argumentos,2,no fusión
3,Estructura Argumental ,57,Hup,7,Codificación de S,3,sin marca
3,Estructura Argumental ,57,Hup,8,Codificación de A,3,sin marca
3,Estructura Argumental ,57,Hup,9,Codificación de P ,4,sin marca
3,Estructura Argumental ,57,Hup,10,Codificación de T,1,sin marca
3,Estructura Argumental ,57,Hup,11,Codificación de R,5,sin marca
3,Estructura Argumental ,57,Hup,12,alineamiento intransitivo-transitivo (flaggi),2,nom-acc
3,Estructura Argumental ,57,Hup,13,alineamiento transitivo-ditransitivo (flaggi),3,secundativo
3,Estructura Argumental ,57,Hup,6,Codificación de S en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,57,Hup,1,Codificación de A en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,57,Hup,2,Doble marcación de argumentos ,2,Ausencia
3,Estructura Argumental ,57,Hup,14,Codificación de P en el sustantivo ,1,Marca de caso
3,Estructura Argumental ,57,Hup,15,Marcación de T en el sustantivo ,2,Sin marca
3,Estructura Argumental ,57,Hup,16,Marcación de R en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,58,kulina,3,Alineamiento intransitivo transitivo,1,nominativo acusativo (A=S≠P)
3,Estructura Argumental ,58,kulina,4,Alineamiento transitivo ditransitivo,3,Alineamiento neutral (T=P=R)
3,Estructura Argumental ,58,kulina,5,fusión de argumentos,2,no fusión
3,Estructura Argumental ,58,kulina,7,Codificación de S,2,Prefijo verbal
3,Estructura Argumental ,58,kulina,8,Codificación de A,2,Prefijo verbal
3,Estructura Argumental ,58,kulina,9,Codificación de P ,2,prefijo verbal
3,Estructura Argumental ,58,kulina,10,Codificación de T,1,sin marca
3,Estructura Argumental ,58,kulina,11,Codificación de R,5,sin marca
3,Estructura Argumental ,58,kulina,12,alineamiento intransitivo-transitivo (flaggi),1,neutro
3,Estructura Argumental ,58,kulina,13,alineamiento transitivo-ditransitivo (flaggi),2,indirectivo
3,Estructura Argumental ,58,kulina,6,Codificación de S en el sustantivo ,2,Sin marca
3,Estructura Argumental ,58,kulina,1,Codificación de A en el sustantivo ,2,Sin marca
3,Estructura Argumental ,58,kulina,2,Doble marcación de argumentos ,2,Ausencia
3,Estructura Argumental ,58,kulina,14,Codificación de P en el sustantivo ,2,Sin marca
3,Estructura Argumental ,58,kulina,15,Marcación de T en el sustantivo ,2,Sin marca
3,Estructura Argumental ,58,kulina,16,Marcación de R en el sustantivo ,5,encl?tico
3,Estructura Argumental ,59,Bora,3,Alineamiento intransitivo transitivo,3,Alineamiento neutro (A=S=P)
3,Estructura Argumental ,59,Bora,4,Alineamiento transitivo ditransitivo,3,Alineamiento neutral (T=P=R)
3,Estructura Argumental ,59,Bora,5,fusión de argumentos,2,no fusión
3,Estructura Argumental ,59,Bora,7,Codificación de S,5,proclitico
3,Estructura Argumental ,59,Bora,8,Codificación de A,3,sin marca
3,Estructura Argumental ,59,Bora,9,Codificación de P ,4,sin marca
3,Estructura Argumental ,59,Bora,10,Codificación de T,1,sin marca
3,Estructura Argumental ,59,Bora,11,Codificación de R,5,sin marca
3,Estructura Argumental ,59,Bora,12,alineamiento intransitivo-transitivo (flaggi),2,nom-acc
3,Estructura Argumental ,59,Bora,13,alineamiento transitivo-ditransitivo (flaggi),3,secundativo
3,Estructura Argumental ,59,Bora,6,Codificación de S en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,59,Bora,1,Codificación de A en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,59,Bora,2,Doble marcación de argumentos ,2,Ausencia
3,Estructura Argumental ,59,Bora,14,Codificación de P en el sustantivo ,1,Marca de caso
3,Estructura Argumental ,59,Bora,15,Marcación de T en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,59,Bora,16,Marcación de R en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,61,Trumai,3,Alineamiento intransitivo transitivo,2,ergativo absolutivo (A≠S=P)
3,Estructura Argumental ,61,Trumai,4,Alineamiento transitivo ditransitivo,1,indirectivo o de objeto indirecto (T=P≠
3,Estructura Argumental ,61,Trumai,5,fusión de argumentos,2,no fusión
3,Estructura Argumental ,61,Trumai,7,Codificación de S,1,Sufijo verbal
3,Estructura Argumental ,61,Trumai,8,Codificación de A,3,sin marca
3,Estructura Argumental ,61,Trumai,9,Codificación de P ,1,Sufijo verbal
3,Estructura Argumental ,61,Trumai,10,Codificación de T,5,sufijo
3,Estructura Argumental ,61,Trumai,11,Codificación de R,5,sin marca
3,Estructura Argumental ,61,Trumai,12,alineamiento intransitivo-transitivo (flaggi),3,ergativo-absolutivo
3,Estructura Argumental ,61,Trumai,13,alineamiento transitivo-ditransitivo (flaggi),2,indirectivo
3,Estructura Argumental ,61,Trumai,6,Codificación de S en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,61,Trumai,1,Codificación de A en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,61,Trumai,2,Doble marcación de argumentos ,2,Ausencia
3,Estructura Argumental ,61,Trumai,14,Codificación de P en el sustantivo ,1,Marca de caso
3,Estructura Argumental ,61,Trumai,15,Marcación de T en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,61,Trumai,16,Marcación de R en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,62,Baure,3,Alineamiento intransitivo transitivo,3,Alineamiento neutro (A=S=P)
3,Estructura Argumental ,62,Baure,4,Alineamiento transitivo ditransitivo,3,Alineamiento neutral (T=P=R)
3,Estructura Argumental ,62,Baure,5,fusión de argumentos,2,no fusión
3,Estructura Argumental ,62,Baure,7,Codificación de S,5,proclitico
3,Estructura Argumental ,62,Baure,8,Codificación de A,5,proclitico
3,Estructura Argumental ,62,Baure,9,Codificación de P ,7,enclitico
3,Estructura Argumental ,62,Baure,10,Codificación de T,6,enclitico
3,Estructura Argumental ,62,Baure,11,Codificación de R,7,enclitico
3,Estructura Argumental ,62,Baure,12,alineamiento intransitivo-transitivo (flaggi),1,neutro
3,Estructura Argumental ,62,Baure,13,alineamiento transitivo-ditransitivo (flaggi),1,neutro
3,Estructura Argumental ,62,Baure,6,Codificación de S en el sustantivo ,2,Sin marca
3,Estructura Argumental ,62,Baure,1,Codificación de A en el sustantivo ,2,Sin marca
3,Estructura Argumental ,62,Baure,2,Doble marcación de argumentos ,2,Ausencia
3,Estructura Argumental ,62,Baure,14,Codificación de P en el sustantivo ,2,Sin marca
3,Estructura Argumental ,62,Baure,15,Marcación de T en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,62,Baure,16,Marcación de R en el sustantivo ,2,Sin marca
3,Estructura Argumental ,63,Yurakare,3,Alineamiento intransitivo transitivo,1,nominativo acusativo (A=S≠P)
3,Estructura Argumental ,63,Yurakare,4,Alineamiento transitivo ditransitivo,3,Alineamiento neutral (T=P=R)
3,Estructura Argumental ,63,Yurakare,5,fusión de argumentos,2,no fusión
3,Estructura Argumental ,63,Yurakare,7,Codificación de S,1,Sufijo verbal
3,Estructura Argumental ,63,Yurakare,8,Codificación de A,1,Sufijo verbal
3,Estructura Argumental ,63,Yurakare,9,Codificación de P ,2,prefijo verbal
3,Estructura Argumental ,63,Yurakare,10,Codificación de T,3,prefijo
3,Estructura Argumental ,63,Yurakare,11,Codificación de R,2,prefijo verbal
3,Estructura Argumental ,63,Yurakare,12,alineamiento intransitivo-transitivo (flaggi),1,neutro
3,Estructura Argumental ,63,Yurakare,13,alineamiento transitivo-ditransitivo (flaggi),1,neutro
3,Estructura Argumental ,63,Yurakare,6,Codificación de S en el sustantivo ,2,Sin marca
3,Estructura Argumental ,63,Yurakare,1,Codificación de A en el sustantivo ,2,Sin marca
3,Estructura Argumental ,63,Yurakare,2,Doble marcación de argumentos ,2,Ausencia
3,Estructura Argumental ,63,Yurakare,14,Codificación de P en el sustantivo ,2,Sin marca
3,Estructura Argumental ,63,Yurakare,15,Marcación de T en el sustantivo ,2,Sin marca
3,Estructura Argumental ,63,Yurakare,16,Marcación de R en el sustantivo ,2,Sin marca
3,Estructura Argumental ,64,Movima,3,Alineamiento intransitivo transitivo,8,spllt
3,Estructura Argumental ,64,Movima,4,Alineamiento transitivo ditransitivo,5,secundativo con jerarquía
3,Estructura Argumental ,64,Movima,5,fusión de argumentos,2,no fusión
3,Estructura Argumental ,64,Movima,7,Codificación de S,6,enclitico
3,Estructura Argumental ,64,Movima,8,Codificación de A,6,enclitico
3,Estructura Argumental ,64,Movima,9,Codificación de P ,7,enclitico
3,Estructura Argumental ,64,Movima,10,Codificación de T,1,sin marca
3,Estructura Argumental ,64,Movima,11,Codificación de R,7,enclitico
3,Estructura Argumental ,64,Movima,12,alineamiento intransitivo-transitivo (flaggi),1,neutro
3,Estructura Argumental ,64,Movima,13,alineamiento transitivo-ditransitivo (flaggi),1,neutro
3,Estructura Argumental ,64,Movima,6,Codificación de S en el sustantivo ,2,Sin marca
3,Estructura Argumental ,64,Movima,1,Codificación de A en el sustantivo ,2,Sin marca
3,Estructura Argumental ,64,Movima,2,Doble marcación de argumentos ,2,Ausencia
3,Estructura Argumental ,64,Movima,14,Codificación de P en el sustantivo ,2,Sin marca
3,Estructura Argumental ,64,Movima,15,Marcación de T en el sustantivo ,2,Sin marca
3,Estructura Argumental ,64,Movima,16,Marcación de R en el sustantivo ,2,Sin marca
3,Estructura Argumental ,65,Puinave,3,Alineamiento intransitivo transitivo,3,Alineamiento neutro (A=S=P)
3,Estructura Argumental ,65,Puinave,4,Alineamiento transitivo ditransitivo,2,secundativo o de objeto secundario (T≠P)
3,Estructura Argumental ,65,Puinave,5,fusión de argumentos,2,no fusión
3,Estructura Argumental ,65,Puinave,7,Codificación de S,2,Prefijo verbal
3,Estructura Argumental ,65,Puinave,8,Codificación de A,2,Prefijo verbal
3,Estructura Argumental ,65,Puinave,9,Codificación de P ,2,prefijo verbal
3,Estructura Argumental ,65,Puinave,10,Codificación de T,1,sin marca
3,Estructura Argumental ,65,Puinave,11,Codificación de R,2,prefijo verbal
3,Estructura Argumental ,65,Puinave,12,alineamiento intransitivo-transitivo (flaggi),3,ergativo-absolutivo
3,Estructura Argumental ,65,Puinave,13,alineamiento transitivo-ditransitivo (flaggi),2,indirectivo
3,Estructura Argumental ,65,Puinave,6,Codificación de S en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,65,Puinave,1,Codificación de A en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,65,Puinave,2,Doble marcación de argumentos ,1,Presencia
3,Estructura Argumental ,65,Puinave,14,Codificación de P en el sustantivo ,1,Marca de caso
3,Estructura Argumental ,65,Puinave,15,Marcación de T en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,65,Puinave,16,Marcación de R en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,68,Harakmbut,3,Alineamiento intransitivo transitivo,6,nom-acc con jerarquía
3,Estructura Argumental ,68,Harakmbut,4,Alineamiento transitivo ditransitivo,5,secundativo con jerarquía
3,Estructura Argumental ,68,Harakmbut,5,fusión de argumentos,1,fusión
3,Estructura Argumental ,68,Harakmbut,7,Codificación de S,2,Prefijo verbal
3,Estructura Argumental ,68,Harakmbut,8,Codificación de A,2,Prefijo verbal
3,Estructura Argumental ,68,Harakmbut,9,Codificación de P ,2,prefijo verbal
3,Estructura Argumental ,68,Harakmbut,10,Codificación de T,1,sin marca
3,Estructura Argumental ,68,Harakmbut,11,Codificación de R,2,prefijo verbal
3,Estructura Argumental ,68,Harakmbut,12,alineamiento intransitivo-transitivo (flaggi),2,nom-acc
3,Estructura Argumental ,68,Harakmbut,13,alineamiento transitivo-ditransitivo (flaggi),1,neutro
3,Estructura Argumental ,68,Harakmbut,6,Codificación de S en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,68,Harakmbut,1,Codificación de A en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,68,Harakmbut,2,Doble marcación de argumentos ,1,Presencia
3,Estructura Argumental ,68,Harakmbut,14,Codificación de P en el sustantivo ,1,Marca de caso
3,Estructura Argumental ,68,Harakmbut,15,Marcación de T en el sustantivo ,2,Sin marca
3,Estructura Argumental ,68,Harakmbut,16,Marcación de R en el sustantivo ,2,Sin marca
3,Estructura Argumental ,71,Sabane,3,Alineamiento intransitivo transitivo,1,nominativo acusativo (A=S≠P)
3,Estructura Argumental ,71,Sabane,4,Alineamiento transitivo ditransitivo,2,secundativo o de objeto secundario (T≠P)
3,Estructura Argumental ,71,Sabane,5,fusión de argumentos,2,no fusión
3,Estructura Argumental ,71,Sabane,7,Codificación de S,1,Sufijo verbal
3,Estructura Argumental ,71,Sabane,8,Codificación de A,2,Prefijo verbal
3,Estructura Argumental ,71,Sabane,9,Codificación de P ,2,prefijo verbal
3,Estructura Argumental ,71,Sabane,10,Codificación de T,1,sin marca
3,Estructura Argumental ,71,Sabane,11,Codificación de R,2,prefijo verbal
3,Estructura Argumental ,71,Sabane,12,alineamiento intransitivo-transitivo (flaggi),1,neutro
3,Estructura Argumental ,71,Sabane,13,alineamiento transitivo-ditransitivo (flaggi),1,neutro
3,Estructura Argumental ,71,Sabane,6,Codificación de S en el sustantivo ,2,Sin marca
3,Estructura Argumental ,71,Sabane,1,Codificación de A en el sustantivo ,2,Sin marca
3,Estructura Argumental ,71,Sabane,2,Doble marcación de argumentos ,2,Ausencia
3,Estructura Argumental ,71,Sabane,14,Codificación de P en el sustantivo ,2,Sin marca
3,Estructura Argumental ,71,Sabane,15,Marcación de T en el sustantivo ,2,Sin marca
3,Estructura Argumental ,71,Sabane,16,Marcación de R en el sustantivo ,2,Sin marca
3,Estructura Argumental ,72,aguaruna,3,Alineamiento intransitivo transitivo,6,nom-acc con jerarquía
3,Estructura Argumental ,72,aguaruna,4,Alineamiento transitivo ditransitivo,3,Alineamiento neutral (T=P=R)
3,Estructura Argumental ,72,aguaruna,5,fusión de argumentos,2,no fusión
3,Estructura Argumental ,72,aguaruna,7,Codificación de S,1,Sufijo verbal
3,Estructura Argumental ,72,aguaruna,8,Codificación de A,1,Sufijo verbal
3,Estructura Argumental ,72,aguaruna,9,Codificación de P ,1,Sufijo verbal
3,Estructura Argumental ,72,aguaruna,10,Codificación de T,1,sin marca
3,Estructura Argumental ,72,aguaruna,11,Codificación de R,5,sin marca
3,Estructura Argumental ,72,aguaruna,12,alineamiento intransitivo-transitivo (flaggi),2,nom-acc
3,Estructura Argumental ,72,aguaruna,13,alineamiento transitivo-ditransitivo (flaggi),1,neutro
3,Estructura Argumental ,72,aguaruna,6,Codificación de S en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,72,aguaruna,1,Codificación de A en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,72,aguaruna,2,Doble marcación de argumentos ,1,Presencia
3,Estructura Argumental ,72,aguaruna,14,Codificación de P en el sustantivo ,1,Marca de caso
3,Estructura Argumental ,72,aguaruna,15,Marcación de T en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,72,aguaruna,16,Marcación de R en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,74,Kwaza,3,Alineamiento intransitivo transitivo,1,nominativo acusativo (A=S≠P)
3,Estructura Argumental ,74,Kwaza,4,Alineamiento transitivo ditransitivo,2,secundativo o de objeto secundario (T≠P)
3,Estructura Argumental ,74,Kwaza,5,fusión de argumentos,2,no fusión
3,Estructura Argumental ,74,Kwaza,7,Codificación de S,1,Sufijo verbal
3,Estructura Argumental ,74,Kwaza,8,Codificación de A,1,Sufijo verbal
3,Estructura Argumental ,74,Kwaza,9,Codificación de P ,1,Sufijo verbal
3,Estructura Argumental ,74,Kwaza,10,Codificación de T,1,sin marca
3,Estructura Argumental ,74,Kwaza,11,Codificación de R,1,sufijo verbal
3,Estructura Argumental ,74,Kwaza,12,alineamiento intransitivo-transitivo (flaggi),6,Split (neutro y nom-acc)
3,Estructura Argumental ,74,Kwaza,13,alineamiento transitivo-ditransitivo (flaggi),3,secundativo
3,Estructura Argumental ,74,Kwaza,6,Codificación de S en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,74,Kwaza,1,Codificación de A en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,74,Kwaza,2,Doble marcación de argumentos ,1,Presencia
3,Estructura Argumental ,74,Kwaza,14,Codificación de P en el sustantivo ,1,Marca de caso
3,Estructura Argumental ,74,Kwaza,15,Marcación de T en el sustantivo ,2,Sin marca
3,Estructura Argumental ,74,Kwaza,16,Marcación de R en el sustantivo ,1,sufijo nominal
3,Estructura Argumental ,75,Kakua,3,Alineamiento intransitivo transitivo,1,nominativo acusativo (A=S≠P)
3,Estructura Argumental ,75,Kakua,4,Alineamiento transitivo ditransitivo,3,Alineamiento neutral (T=P=R)
3,Estructura Argumental ,75,Kakua,5,fusión de argumentos,2,no fusión
3,Estructura Argumental ,75,Kakua,7,Codificación de S,5,proclitico
