Glottocode;ISO639P3code
saka1287;skt
nden1250;ndd
nden1250;ndd
saka1287;skt
ntom1248;nto
ntom1248;nto
ntom1248;nto
ntom1248;nto
ntom1248;nto
mber1257;mdt
nuuu1241;ngh
nuba1241;baf
dong1288;dgl
nuer1246;nus
nugu1242;yas
nugu1242;yas
nugu1241;nnv
nukk1240;noc
nuka1242;mbr
nuka1242;mbr
nukn1238;klt
nukn1238;klt
nukn1238;klt
nuku1260;nkr
nuku1259;nur
numa1254;nop
numa1254;nop
buna1273;bwx
numb1247;sij
nume1241;tgs
biak1248;bhw
nung1283;nut
nung1290;nuy
yaum1237;yuw
nung1292;rin
drun1238;duu
numa1252;nbr
sich1238;iii
nupe1254;nup
nupe1254;nup
nupe1254;nup
nusa1245;nul
nusu1239;nuf
huaa1248;nmn
nyab1255;nwb
nyah1250;cbn
nyah1250;cbn
nyak1260;nyy
nyak1260;nyy
nyak1260;nyy
nyak1260;nyy
darf1239;daj
nyal1254;yly
east2409;nle
njal1239;njl
nyal1250;nlj
nyal1250;nlj
nyam1285;nmi
momb1254;dmb
momb1254;dmb
nyam1277;now
tukp1239;tpq
nyam1279;nwm
nyam1275;mwn
nyam1276;nym
nyam1276;nym
nyan1305;nyk
nyan1304;nyj
nyan1315;nnj
nyan1315;nnj
bari1284;bfa
nyan1313;nyp
nyan1301;nna
nyan1308;nya
nyan1308;nya
nyan1308;nya
nyan1307;nyn
yesk1239;yes
nyat1246;rim
nyat1246;rim
iatm1242;ian
nyaw1247;nyt
sima1258;sie
nyeu1238;nyl
nyig1240;nyh
nyih1240;nih
nyih1239;nyr
nyih1240;nih
nyik1246;nkv
nyik1246;nkv
nyik1247;nkt
nyin1250;lid
nyin1250;lid
nyok1243;nvo
nyol1238;nuj
nyon1241;muo
nyun1247;nys
nyor1244;nyd
nyor1244;nyd
nyor1246;nyo
nyul1247;nyv
nyun1247;nys
nyun1247;nys
nyun1247;nys
nyun1248;nyu
ding1239;diz
nzad1234;nzd
nzad1234;nzd
ding1239;diz
ding1239;diz
nzak1247;nzk
nzak1247;nzk
nzan1240;nja
njeb1242;nzb
njeb1242;nzb
nzim1238;nzi
nzim1238;nzi
ndzw1235;wni
itel1242;itl
nort2920;tbg
;fbl
lowl1260;clo
mber1257;mdt
ejag1239;etu
mber1257;mdt
obis1242;obi
obok1239;afz
obol1243;ann
obol1243;ann
ocai1244;oca
ocai1244;oca
occi1239;oci
ocot1243;mie
ocot1244;zac
atzi1235;ocu
khow1242;khw
odoo1238;kkc
ofay1240;opy
ofoo1242;ofo
;
cent2053;pse
ogba1241;ogc
izon1238;ijc
izon1238;ijc
ogbr1243;ogu
ogbr1243;ogu
nort2646;pbu
izon1238;ijc
oyyy1238;oyb
goba1246;goi
oira1263;oia
east2542;ojg
seve1240;ojs
avok1242;avu
avok1242;avu
yoru1245;yor
okan1243;oka
kand1300;kbs
okob1241;okb
okoj1239;okj
okoe1238;oks
okpa1238;opa
okpe1250;oke
kiri1254;okr
oksa1245;opm
oksa1245;opm
oksa1245;opm
okuu1243;oku
coas1301;csi
oldc1244;och
chur1257;chu
olde1238;ang
oldf1241;ofs
oldh1241;goh
oldi1245;sga
kawi1241;kaw
;
oldm1242;omx
oldn1244;non
oldn1245;onw
;
oldp1254;peo
prus1238;prg
olds1250;osx
oldt1248;oty
tang1334;txg
oldt1247;otk
pott1240;gdb
olom1241;olm
olom1241;olm
livv1243;olo
oloo1241;ong
oloo1241;ong
oloo1241;ong
olul1245;iko
olul1245;iko
olul1245;iko
olut1240;plo
omag1248;omg
omah1247;oma
bari1298;jbk
mouw1234;jmw
omba1241;mbm
ombo1238;oml
;
omii1238;omi
omie1241;aom
omii1238;omi
omot1239;omt
omur1241;omu
onaa1245;ona
onob1238;onn
nort2857;una
aros1241;aia
onei1249;one
ineb1235;oin
ngas1238;nsg
onge1236;oon
bira1253;bxe
ling1262;onb
dama1272;uhn
onin1245;oni
onjo1240;onj
onoo1246;ons
onon1246;ono
heil1246;hei
opao1240;opo
opat1246;opt
izon1238;ijc
izon1238;ijc
orej1242;ore
orej1242;ore
tega1236;ras
orin1239;org
orin1239;org
oriy1255;ory
adiv1239;ort
orko1234;fnb
orma1241;orc
bora1271;gax
ormu1248;orz
ormu1247;oru
oroo1241;orx
oroc1248;oac
oroc1248;oac
oroh1237;ora
orok1269;okv
orok1269;okv
orok1269;okv
orok1269;okv
orok1269;okv
orok1269;okv
orok1269;okv
orok1269;okv
orok1269;okv
orok1269;okv
orok1269;okv
orok1269;okv
orok1269;okv
orok1269;okv
orok1269;okv
orok1269;okv
orok1266;bdu
orok1267;oro
orok1267;oro
orok1267;oro
oroq1238;orh
orow1243;orw
orum1241;orr
myen1241;mye
myen1241;mye
orya1242;ury
orya1242;ury
orya1242;ury
orya1242;ury
osag1243;osa
osam1235;syx
iron1242;oss
utar1238;omo
;qpg
quer1236;otq
mezq1235;ote
east2556;otm
ixte1237;otz
esta1236;ots
mezq1235;ote
quer1236;otq
temo1245;ott
esta1236;ots
otta1242;otw
otuk1240;otu
taga1278;oua
ouma1237;oum
tana1289;tfn
owin1240;owi
owin1240;owi
owin1240;owi
owin1240;owi
mber1257;mdt
izon1238;ijc
oyda1235;oyd
mber1257;mdt
mber1257;mdt
vase1234;vaj
paam1238;pma
paam1238;pma
paam1238;pma
paaa1242;pqa
paas1238;sig
maha1291;mjx
paco1243;pac
indo1317;bdl
pado1242;pdo
paez1247;pbb
paez1247;pbb
pagi1244;pgi
pagi1243;pae
pagi1243;pae
pagi1244;pgi
pagu1249;pgu
baha1256;yha
maha1287;bfz
paha1251;phr
sant1410;sat
pahi1246;lgt
paic1239;pri
paip1241;ppi
pait1244;pck
paiw1248;pwn
bady1239;pbp
pakt1239;pkg
niks1238;gbe
wari1268;pav
niks1238;gbe
sout2668;hnd
paku1239;pku
pakt1239;pkg
pala1331;plq
pala1342;plr
shin1264;scl
pala1344;pau
shwe1236;pll
shwe1236;pll
ruma1248;rbb
broo1239;plw
mala1479;zlm
pale1262;pnl
pale1262;pnl
pale1260;pln
sout3123;ajp
;
pali1273;pli
pali1279;plu
boly1239;ply
pali1274;pcf
pall1243;pmd
mama1276;mqj
palo1243;fap
palo1243;fap
palo1243;fap
palu1252;ple
pamm1242;pmn
pamb1243;pmb
sout2999;pmz
sout2999;pmz
sout2999;pmz
sout2999;pmz
pana1295;pnq
pana1305;par
pana1307;kre
enap1235;pbh
pana1303;psn
pand1264;bkj
madi1260;mhi
pang1290;pag
pang1286;pgs
pang1291;slm
pang1287;pbr
pang1282;pgg
pang1287;pbr
pani1258;pnr
pank1250;paz
pany1241;pnw
papa1238;top
papa1269;pas
dugu1248;ndu
pape1239;pbo
papi1255;ppe
papi1253;pap
mala1533;mcm
papi1255;ppe
papo1239;ppu
papo1239;ppu
papu1251;ppm
para1299;prc
nort2646;pbu
para1312;pak
para1313;paf
taro1264;trv
para1316;pbg
para1307;prw
pard1243;pcl
asut1235;asa
pare1266;pcj
pare1272;pab
asut1235;asa
pare1271;ppt
asut1235;asa
asut1235;asa
khow1242;khw
pari1256;lkr
mbar1253;zmv
tenh1241;pah
duru1236;pci
duru1236;pci
duru1236;pci
kama1367;kms
pary1242;paq
ciac1237;cia
sout2649;pbt
pasi1259;psq
male1292;pqm
pass1247;yac
pata1260;ptn
pata1261;pth
pate1247;ptp
sant1410;sat
patp1243;gfk
patt1248;lae
patw1250;pwi
paul1238;plh
paum1247;pad
paur1238;bfb
paus1244;psm
;
;
pawa1255;pwa
pawa1255;pwa
pawn1254;paw
pawn1254;paw
mala1494;ped
;qho
payn1244;pmr
kulo1237;uun
pahn1237;pha
peee1238;pai
pear1247;pcb
pear1247;pcb
pech1241;pay
peer1241;pfe
peer1241;pfe
peii1238;ppq
pela1242;bxd
haru1244;hrk
pele1245;ata
swah1253;swh
pemo1248;aoc
pend1242;ums
phen1239;pem
peng1244;peg
penr1237;pnh
pape1239;pbo
pape1239;pbo
pera1257;wet
kunj1246;pep
kome1238;kge
pero1241;pip
pero1241;pip
west2369;pes
sout2668;hnd
nort2646;pbu
tair1256;uar
peve1243;lme
peve1243;lme
phan1254;phq
phen1239;pem
hmon1333;mww
phoe1239;phn
phom1236;nph
whit1267;giw
phun1245;pho
swat1243;ssw
phui1238;pug
piam1242;ptr
piam1243;pin
piam1243;pin
piap1246;pio
piap1246;pio
piar1243;pid
fern1234;fpe
pidg1246;dep
piem1238;pms
piem1238;pms
piem1238;pms
piem1238;pms
piem1238;pms
piem1238;pms
ding1239;diz
piji1239;pis
maia1254;sks
pila1245;plg
puyu1239;pyu
pile1238;piv
pima1248;pia
pimb1238;piw
pina1252;pnn
pina1252;pnn
pina1252;pnn
urip1239;upv
mbal1257;mdp
ping1243;pif
yuec1235;yue
yuec1235;yue
yuec1235;yue
yuec1235;yue
yuec1235;yue
yuec1235;yue
yuec1235;yue
yuec1235;yue
yuec1235;yue
yuec1235;yue
yuec1235;yue
yuec1235;yue
yuec1235;yue
yuec1235;yue
yuec1235;yue
yuec1235;yue
yuec1235;yue
yuec1235;yue
yuec1235;yue
pinj1243;pic
pinj1243;pic
pint1250;piu
piny1238;pny
pinj1243;pic
pipi1250;ppl
pira1253;myp
pira1254;pir
pira1254;pir
khor1269;kmz
sout2649;pbt
piti1243;pcn
leip1237;lek
yank1247;kdd
pitc1234;pih
pitt1247;pit
indo1317;bdl
piuu1237;pix
plai1258;crk
plai1259;pmw
blan1242;blr
plau1238;pdt
play1240;gob
pnar1238;pbv
;
poqo1253;poc
poqo1253;poc
sout2991;quh
park1239;pbi
pogo1243;poy
pogo1243;poy
pohn1238;pon
poko1263;pko
rawo1244;rwa
rawo1244;rwa
pomo1271;pmm
pola1255;pox
polc1243;plj
polc1243;plj
polc1243;plj
erav1244;kjy
tali1259;tlr
poli1260;pol
poli1260;pol
polo1242;plb
pomo1271;pmm
pomm1237;pmo
pomo1271;pmm
cent2138;poo
east2545;peb
nort2967;pef
nort2966;pej
pona1250;ncc
wanu1241;wnk
anam1247;pda
pong1250;png
pong1250;png
wara1302;wra
coyo1236;pbf
mezo1235;pbe
sanj1285;poe
poqo1254;poh
port1283;por
port1283;por
port1285;psw
port1286;ptv
pota1247;pot
pouy1238;bye
pouy1238;bye
pouy1238;bye
pouy1238;bye
bubi1250;buw
powh1243;pim
poya1241;pyn
bouy1240;pcc
pras1239;prn
cent1992;cmo
prin1242;pre
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
psik1239;kvj
puar1240;pux
lamp1243;ljp
qabi1235;laq
sout2965;slh
puin1248;pui
puin1248;pui
puka1242;pkp
cent2142;ayr
pula1263;fuc
pula1267;pup
pula1262;fuf
pula1262;fuf
pula1262;fuf
pula1262;fuf
sons1242;sov
pulu1242;puw
puma1239;pum
pump1237;xpm
wadj1254;wdj
shin1264;scl
panj1256;pan
puno1238;qxp
punt1240;xpt
punu1239;puu
punu1239;puu
punu1239;puu
puqu1242;puq
pura1253;pru
pura1253;pru
pura1257;iar
pure1242;tsz
pure1242;tsz
pure1242;tsz
puri1262;prr
phal1254;phl
puri1258;prx
sulu1241;suv
puru1264;pur
puta1243;mfl
puxi1243;cpx
putu1241;afe
nort2939;neq
pwaa1237;pme
para1315;gvp
wala1269;wlw
pyuu1245;pby
pyuu1245;pby
pyuu1245;pby
qaqe1238;byx
qaqe1238;byx
qanj1241;kjb
qaqe1238;byx
khor1269;kmz
qash1240;qxq
qawa1238;alc
kgal1244;xkv
sout2728;qxs
sout2728;qxs
sout2728;qxs
nort2722;cng
sout2730;bfs
sout2730;bfs
cent2009;zch
quap1242;qua
khor1269;kmz
ayac1239;quy
chiq1249;qxa
huay1240;qwh
huay1240;qwh
huay1240;qwh
areq1237;qxu
sant1432;qus
ayac1239;quy
chac1250;quk
ambo1252;qva
lamb1276;quf
huay1241;qvw
huay1241;qvw
jauj1238;qxw
pana1306;qxh
huay1240;qwh
imba1240;qvi
napo1242;qvo
nort2980;qvn
nort2980;qvn
paca1245;qvp
sout2990;qup
sanm1289;qvs
yauy1235;qux
yauy1235;qux
yauy1235;qux
yauy1235;qux
yauy1235;qux
yauy1235;qux
yauy1235;qux
;
sout2649;pbt
cent2091;plc
kich1262;quc
cana1262;qxr
nort2973;qvz
cana1262;qxr
chim1302;qug
chim1302;qug
cald1236;qud
cald1236;qud
cald1236;qud
imba1240;qvi
loja1235;qvj
cald1236;qud
sala1272;qxl
sala1272;qxl
quil1240;qui
quin1251;qun
quio1241;ztq
giry1241;nyf
giry1241;nyf
rabh1238;rah
rade1240;rad
nort2969;cst
hano1246;lml
raha1237;raz
remb1249;rmb
sant1410;sat
rajb1243;rjs
raji1240;rji
ralt1242;ral
rama1270;rma
wara1302;wra
ramo1244;rai
ramp1243;lje
rana1246;thr
lamp1243;ljp
rang1269;rax
lang1320;lag
rang1267;rnl
tibe1272;bod
urip1239;upv
mapu1245;arn
bamb1270;ptu
raoo1244;rao
raoo1244;rao
raoo1244;rao
rapa1245;ray
rapa1244;rap
rapo1238;kyx
rapt1240;rpt
raro1241;rar
raro1241;rar
rasa1243;rac
sant1410;sat
rata1245;btn
rata1244;rth
rath1243;rtw
raut1239;rau
sant1410;sat
ravu1237;yea
rawa1267;rwo
rawa1265;raw
rawa1267;rwo
smar1235;kxq
baur1252;bxa
cind1241;cdr
kara1481;reg
reja1240;rej
reja1241;ree
sout2832;dik
reli1238;rei
bond1245;bfw
remp1241;rmp
remu1237;lkj
rend1243;rel
rend1243;rel
reng1252;ren
renn1242;mnv
repa1237;rpn
rera1240;rea
koal1240;kib
rere1240;pgk
resh1242;res
resi1247;rgr
resi1247;rgr
reun1238;rcf
kham1282;khg
rian1262;ria
rian1261;ril
rian1261;ril
rian1263;ran
mada1282;mda
rikb1245;rkb
nyat1246;rim
mada1282;mda
kols1241;ksh
riri1237;rri
rita1239;rit
iter1241;itr
rogo1238;rod
ronj1237;roe
east2333;mng
roma1332;rmm
roma1328;rgn
roma1328;rgn
roma1328;rgn
roma1327;ron
roma1327;ron
roma1327;ron
megl1237;ruq
roma1326;roh
roma1326;roh
roma1326;roh
roma1326;roh
romb1245;rol
romb1245;rol
romb1244;rof
romb1244;rof
romb1244;rof
romb1244;rof
romk1240;rmk
carp1235;rmc
roon1237;rnn
balt1258;bft
shin1264;scl
rong1268;rng
rong1264;rnp
ronn1241;cla
ronn1241;cla
ronn1241;cla
ronn1241;cla
kagf1238;gel
rori1237;rga
waim1251;rro
kagf1238;gel
roto1249;roo
rotu1241;rtm
rotu1241;rtm
rovi1238;rug
basa1282;bzw
chut1247;scb
chut1247;scb
rufi1234;rui
lugu1238;ruf
khor1269;kmz
ruka1240;dru
boru1244;mae
ruma1248;rbb
sout2986;css
rumu1243;klq
rund1242;run
rung1258;rou
rung1255;rnw
rung1255;rnw
nyan1307;nyn
nyan1307;nyn
nyor1246;nyo
aust1304;aut
russ1263;rus
russ1263;rus
toor1238;ttj
rutu1240;rut
teke1274;ifm
ruun1238;rnd
ruun1238;rnd
kiny1244;kin
kiny1244;kin
kiny1244;kin
kiny1244;kin
kiny1244;kin
xhos1239;xho
swat1243;ssw
nort2795;nde
saaa1241;sax
saaa1240;apb
saba1265;snv
stra1244;str
saar1237;sxr
saba1276;saa
west2600;mqs
saba1268;sae
band1342;bqk
saba1262;spy
saba1279;xsa
isir1237;srl
isir1237;srl
sabu1253;sbo
saca1238;quv
tora1261;sda
sadr1248;sck
saek1240;skb
saek1240;skb
saek1240;skb
saep1240;spd
safa1243;saf
saaf1238;sav
saaf1238;sav
saaf1238;sav
saaf1238;sav
saaf1238;sav
safw1238;sbk
dido1241;ddo
koya1253;kga
saga1256;sbm
saga1262;tga
alge1240;aao
saho1246;ssy
saho1246;ssy
sahu1245;saj
sais1237;xsy
saka1289;sku
saka1287;skt
saka1287;skt
saka1287;skt
saka1287;skt
saka1287;skt
sake1247;sak
east2440;mky
sake1247;sak
sake1247;sak
yaku1245;sah
ainu1240;ain
yaku1245;sah
maia1254;sks
kend1254;knx
sala1264;slr
sala1264;slr
maya1282;slz
sali1298;slc
sali1295;sbe
sali1253;sln
stra1244;str
tsis1238;tsw
sall1238;sdz
salt1242;sll
bamb1270;ptu
bamb1270;ptu
bamb1270;ptu
sama1300;smd
cent2092;sml
elep1240;ele
sama1240;tmj
samb1309;smx
tina1248;xsb
boto1242;sbl
samb1311;ccg
samb1305;ndi
ninz1246;nin
samb1307;xab
kapi1250;tbx
saam1283;lsm
maan1238;mhy
stra1244;str
samo1303;smq
samo1305;smo
samo1305;smo
samo1306;swm
maty1235;stj
maty1235;stj
maya1281;sym
samp1249;rav
samb1315;saq
samr1245;sxm
anga1316;aqt
nort2971;enl
sand1273;sad
norw1258;nor
suii1243;swi
sang1329;xsn
sang1337;snl
sang1337;snl
sang1336;sxn
sang1336;sxn
sang1315;sgr
sang1328;sag
sang1328;sag
sang1328;sag
sang1330;sbp
sang1333;snq
sang1333;snq
sang1333;snq
sanu1240;xsu
sani1270;sny
sani1270;sny
nort2935;ryn
sani1269;ysn
caom1238;cov
sank1253;msc
sans1271;ssi
sans1269;san
sant1410;sat
tena1241;otn
east1472;kee
owaa1237;stn
sant1447;zpn
sant1451;zpi
dong1285;sce
saot1239;cri
east1472;kee
sanu1240;xsu
saka1287;skt
darg1241;dar
nort3139;apc
nort3139;apc
nort3139;apc
teut1235;cut
ayau1235;vmy
west2615;apw
sanf1258;hue
sanj1286;maa
chiq1250;maq
maza1296;vmz
sanl1248;pps
west2643;jmx
soya1237;vmp
sanp1260;azg
ixca1246;mzi
sanp1261;zpf
saoc1239;scq
sapa1251;spr
sapa1251;spr
sapa1251;spr
sape1238;spc
alun1238;alp
sapo1254;spi
sapu1248;spu
sara1340;srm
sara1340;srm
sara1331;sar
nucl1454;yva
sara1319;sbz
sars1236;srs
;
camp1261;sro
logu1236;src
maza1291;mzn
sari1246;srh
sart1249;onp
saru1242;sdu
saru1243;sra
sarr1246;mwm
;
sasa1249;sas
sass1235;sdc
sata1237;stw
sate1243;mav
shin1264;scl
samb1321;ssx
saur1248;saz
sheh1240;shv
saur1249;mjt
saus1247;sao
saus1246;ssj
sora1254;srb
savi1242;sdg
savo1255;svs
sabu1255;hvn
else1239;mrf
sawa1247;szw
sawe1240;swr
sawi1256;swt
sawi1256;swt
sawi1257;saw
uppe1400;sxu
saya1246;say
sayu1241;pos
shin1264;scl
scot1243;sco
scot1243;sco
sebo1238;sib
sebu1243;snb
sech1246;sec
;
seco1241;sey
seco1241;sey
seda1262;sed
taro1264;trv
sedo1237;tvw
seek1238;sos
seek1238;sos
seek1238;sos
sega1243;sge
sege1246;seg
east2403;acp
sege1235;sbg
bull1247;buy
seim1238;ssg
seka1247;skz
seke1241;ske
seki1238;syi
seki1238;syi
seki1238;syi
band1353;bpq
band1353;bpq
sela1259;slu
sela1260;sly
sele1249;snw
sele1250;spl
sili1247;mkc
carp1235;rmc
selk1253;sel
sema1266;sea
sema1266;sea
sema1265;szc
siam1242;sif
seme1247;sza
semi1264;etz
semn1250;ssm
semn1249;smy
semp1241;xse
nucl1396;seh
sena1262;seq
nucl1396;seh
sene1263;sej
sene1264;see
sene1271;sds
nsen1242;nse
nsen1242;nse
seng1278;szg
baba1268;baa
seng1285;snu
seng1284;spk
seng1281;ssz
senh1238;sjs
senh1238;sjs
supy1237;spp
tagw1240;tgw
sens1242;sni
nucl1632;set
ceba1235;sef
sici1249;sep
bamb1270;ptu
sepa1242;spb
sepa1241;spe
balk1252;rmn
sepe1240;spm
sepi1255;iws
toar1246;tqo
sera1260;sry
sera1259;skr
sout1528;hbs
sere1264;swf
sere1260;srr
sere1260;srr
sere1260;srr
sere1260;srr
tena1240;quw
sere1260;srr
seri1257;sei
seri1255;sve
serr1255;ser
seru1245;srw
seru1244;seu
gumu1244;guk
seta1245;stf
seti1248;sbi
guja1253;gju
sewa1251;sew
sese1246;crs
sese1246;crs
seze1235;sze
seze1235;sze
seze1235;sze
shaa1247;scw
shab1252;sbf
shah1253;srz
ahwa1235;nfd
shal1242;sha
sham1278;sqa
sham1280;ksb
sham1280;ksb
shan1277;shn
yawa1260;ywn
shan1282;sho
cent2009;zch
yong1275;zyn
shan1277;shn
shan1277;shn
shan1277;shn
gamo1243;gmv
shar1245;mcd
shar1244;ssv
shar1244;ssv
shar1249;swq
shas1239;sht
shat1244;shj
shau1238;sqh
shaw1249;sjw
benc1235;bcq
sheh1240;shv
kamv1242;xvi
shek1243;swv
shek1245;she
shek1245;she
shek1245;she
shen1250;scv
sher1258;bun
sher1258;bun
sher1257;sdp
sher1255;xsr
nort2662;hno
khor1269;kmz
shee1238;shx
shii1238;shr
biao1253;byk
balt1258;bft
shil1265;shk
shil1265;shk
maor1244;swb
chua1256;cqd
wakh1245;wbl
boro1277;bwo
boro1277;bwo
shin1264;scl
shin1264;scl
shin1264;scl
nort2646;pbu
ship1254;shp
sira1266;swj
east2337;yuy
nina1238;shb
shwa1239;shw
khor1269;kmz
kwas1243;nmg
kwas1243;nmg
kwas1243;nmg
kwas1243;nmg
yeyi1239;yey
cent2004;bca
juuu1243;juu
shol1240;sle
shom1245;sii
shon1251;sna
shon1251;sna
shon1251;sna
many1258;mxc
ndau1241;ndc
shor1247;cjs
shos1248;shh
shua1254;shg
biao1254;bje
shua1257;jiv
shug1248;sgh
honi1244;how
suii1243;swi
shum1235;sts
bamu1253;bax
khor1269;kmz
cent2126;ryu
shus1248;shs
chad1249;shu
chad1249;shu
sout2941;aws
koya1253;kga
sial1240;slw
thai1261;tha
thai1261;tha
siam1242;sif
sian1257;snp
sian1257;snp
sian1257;snp
sian1254;sya
siar1238;sjr
xibe1242;sjo
sout2918;ssb
siku1242;skh
sici1248;scn
sida1246;sid
sida1246;sid
avat1244;avn
siee1239;erg
ibal1241;tek
woje1238;jod
sigh1238;sxe
siha1245;snr
sika1262;ski
sika1261;sky
sika1263;tty
sikk1242;sip
dars1235;dau
sila1250;mks
sile1255;sbq
midd1327;mpl
silo1240;xsp
lozi1239;loz
silt1240;stv
sima1258;sie
sima1258;sie
sima1258;sie
sime1241;smr
simb1254;sbw
simb1255;smb
simb1256;sbb
sina1269;siu
sina1271;sst
sina1271;sst
sina1271;sst
sina1266;snc
remo1247;agv
;
sind1272;snd
sind1272;snd
ledo1238;lew
baub1235;sne
nort2662;hno
sing1264;sgp
sinh1246;sin
weri1253;wer
sini1242;skq
sins1241;snz
sint1235;rmo
siny1243;sys
sioo1240;xsi
sion1247;snn
sipa1247;qum
numb1247;sij
sira1266;swj
nafi1237;srf
sara1323;zsa
sira1267;fos
siri1278;sir
siri1274;sri
siri1274;sri
siri1273;srq
siss1242;sld
siss1242;sld
tumu1242;sil
tumu1242;sil
tumu1242;sil
west2465;ssl
baba1268;baa
siss1243;sso
siss1243;sso
;
;
;
sius1254;sis
siva1239;siy
tair1256;uar
tita1241;ttv
siwi1239;siz
siwi1239;siz
siwu1238;akp
eder1237;awy
balt1258;bft
seke1241;ske
atay1247;tay
skol1241;sms
skol1241;sms
nucl1634;skv
sout2959;xsl
como1259;coo
slov1269;slk
slov1269;slk
slov1268;slv
slov1268;slv
;
;
;
soca1235;sox
cent2074;ssq
sobe1238;sob
tali1262;tlv
bamb1270;ptu
kist1241;gru
balk1252;rmn
soga1242;xog
soga1242;xog
atii1237;atk
okie1245;oki
soko1263;sok
even1259;evn
solo1257;sol
;
khor1269;kmz
;
somm1240;smc
east2440;mky
soma1255;som
soma1255;som
somr1248;sor
somy1238;kgt
somm1240;smc
sond1250;shc
sond1250;shc
sond1250;shc
sond1250;shc
koyr1240;khq
stra1244;str
sout2746;sou
song1299;soo
song1300;sod
song1300;sod
samm1244;snx
song1303;sop
soni1259;snk
soni1259;snk
soni1259;snk
soni1259;snk
sons1242;sov
zang1255;zah
bugi1244;bug
soqo1240;sqt
soqo1240;sqt
sora1254;srb
sora1254;srb
sori1242;sbh
sork1239;sqo
jena1242;bze
sosk1235;sdk
sota1242;krz
high1276;poi
pedi1238;nso
sout2807;sot
sout2807;sot
mani1235;mnx
meso1252;acm
sout2982;pom
sout2859;tvk
sout2859;tvk
sout2883;vbb
akhv1239;akv
west2441;are
mufi1238;aoj
sout2996;ayc
guja1253;gju
baim1244;bqh
sout2642;bcc
sout2840;bwq
sout2840;bwq
kaqc1270;cak
sout2912;bln
sout2741;kmc
sout2978;crj
sout2782;fal
band1343;bpd
;wsg
;wsg
sout2826;grj
sout2826;grj
guja1253;gju
sout2908;ksc
kamb1299;xbr
sout2778;kss
komo1258;xom
sout2640;sdh
sout2828;snm
sout2828;snm
mamm1241;mam
anfi1235;myo
nort2795;nde
ngom1270;nra
ngom1270;nra
sout2795;nnw
utes1238;ute
sout2984;peq
sout2674;sma
sout2844;sbd
sout2844;sbd
wara1299;srv
shah1254;shm
take1255;tks
sout2976;stp
sout2797;wib
sout2699;uzs
sout2734;lrr
sout2750;yux
sout2645;fay
sout2916;plv
sout2869;nwi
sout2869;nwi
sout2869;nwi
sout2869;nwi
sout2869;nwi
apuc1241;apq
nucl1630;bbb
dand1238;daq
;esg
sout2774;ijs
sout2856;erk
sout2856;erk
sout2856;erk
tlah1239;mxp
maor1246;mri
malo1243;mla
sout2674;sma
sout2857;sns
sout2857;sns
sowa1244;sww
stan1288;spa
stan1288;spa
spit1240;spt
spit1240;spt
spok1245;spo
squa1248;squ
atay1247;tay
sran1240;srn
koho1244;kpm
vlax1238;rmy
aruo1240;lsr
alba1267;sqi
stan1318;arb
stan1318;arb
stan1295;deu
stan1295;deu
stel1238;stl
bulo1242;sti
bulo1242;sti
paiw1248;pwn
halk1245;hur
cent2128;ess
sain1246;acf
souu1238;sqq
mans1259;msw
suab1238;szp
suau1242;swp
mans1259;msw
suba1238;sxb
west2557;suc
cent2089;syb
subt1250;sut
suda1236;apd
sude1239;tgo
suen1241;sue
suii1243;swi
suii1243;swi
suii1243;swi
suii1243;swi
lamp1243;ljp
suki1245;sui
suki1245;sui
suku1259;sub
suku1261;suk
suku1261;suk
suku1272;syk
suku1264;zsu
suku1259;sub
ndal1241;ndh
sulk1246;sua
cent2142;ayr
sulu1241;suv
;
suma1270;six
sumb1241;smw
sumb1240;suw
sumb1240;suw
sume1241;sux
wara1302;wra
sund1252;sun
lamp1243;ljp
lihi1237;lih
soni1260;siq
sunw1242;suz
sunw1242;suz
mwag1236;sur
suri1273;sgd
nort2684;kxm
suri1267;suq
siro1249;ssd
surs1246;sgz
suru1258;sde
suru1261;mdz
suru1262;sru
apma1240;app
susu1250;sus
susu1250;sus
susu1250;sus
susu1250;sus
susu1250;sus
suun1239;sdj
suya1243;suy
chua1256;cqd
wuch1236;wuu
svan1243;sva
swab1242;swg
nort2646;pbu
swah1253;swh
swah1253;swh
swah1253;swh
swah1253;swh
swah1253;swh
mwan1247;wmw
swah1253;swh
swah1253;swh
swah1253;swh
swah1253;swh
swah1253;swh
swam1239;csw
swat1243;ssw
swat1243;ssw
swed1254;swe
